# file...... market_20.csv
# date...... Mon Aug 15 12:26:41 2016
# user...... sanjaya
# host...... (null)
# target.... auction 0
# trigger... (none)
# interval.. 60
# limit..... -2147483648
# timestamp,current_market.clearing_price,current_market.clearing_quantity,current_market.seller_total_quantity,current_market.buyer_total_quantity,current_market.clearing_type
2000-08-08 06:08:00 PDT,-1.64569,+0,+0,+50.8884,NULL
2000-08-08 06:09:00 PDT,-1.74516,+0,+0,+50.8884,NULL
2000-08-08 06:10:00 PDT,-1.84486,+0,+0,+50.8884,NULL
2000-08-08 06:11:00 PDT,-0.822435,+0,+2400,+50.8884,NULL
2000-08-08 06:12:00 PDT,-2.04409,+0,+0,+50.8884,NULL
2000-08-08 06:13:00 PDT,-2.14437,+0,+0,+50.8884,NULL
2000-08-08 06:14:00 PDT,-2.24481,+0,+0,+50.8884,NULL
2000-08-08 06:15:00 PDT,-2.34538,+0,+0,+50.8884,NULL
2000-08-08 06:16:00 PDT,-1.07309,+0,+2400,+50.8884,NULL
2000-08-08 06:17:00 PDT,-2.54592,+0,+0,+50.8884,NULL
2000-08-08 06:18:00 PDT,-2.64679,+0,+0,+50.8884,NULL
2000-08-08 06:19:00 PDT,-2.74773,+0,+0,+50.8884,NULL
2000-08-08 06:20:00 PDT,-2.84871,+0,+0,+50.8884,NULL
2000-08-08 06:21:00 PDT,-1.32491,+0,+2400,+50.8884,NULL
2000-08-08 06:22:00 PDT,-3.0496,+0,+0,+50.8884,NULL
2000-08-08 06:23:00 PDT,-3.15059,+0,+0,+50.8884,NULL
2000-08-08 06:24:00 PDT,-3.25155,+0,+0,+50.8884,NULL
2000-08-08 06:25:00 PDT,-3.35245,+0,+0,+50.8884,NULL
2000-08-08 06:26:00 PDT,-1.57669,+0,+2400,+50.8884,NULL
2000-08-08 06:27:00 PDT,-3.55729,+0,+0,+50.8884,NULL
2000-08-08 06:28:00 PDT,-3.66199,+0,+0,+50.8884,NULL
2000-08-08 06:29:00 PDT,-3.76614,+0,+0,+50.8884,NULL
2000-08-08 06:30:00 PDT,-3.86979,+0,+0,+50.8884,NULL
2000-08-08 06:31:00 PDT,-1.83654,+0,+2400,+50.8884,NULL
2000-08-08 06:32:00 PDT,-4.07427,+0,+0,+50.8884,NULL
2000-08-08 06:33:00 PDT,-4.17664,+0,+0,+42.6867,NULL
2000-08-08 06:34:00 PDT,-4.27861,+0,+0,+42.6867,NULL
2000-08-08 06:35:00 PDT,-4.38021,+0,+0,+42.6867,NULL
2000-08-08 06:36:00 PDT,-2.09076,+0,+2400,+29.742,NULL
2000-08-08 06:37:00 PDT,-4.58061,+0,+0,+29.742,NULL
2000-08-08 06:38:00 PDT,-4.68106,+0,+0,+20.2513,NULL
2000-08-08 06:39:00 PDT,-4.78113,+0,+0,+20.2513,NULL
2000-08-08 06:40:00 PDT,-4.8808,+0,+0,+9.60573,NULL
2000-08-08 06:41:00 PDT,-2.34008,+0,+2400,+9.2864,NULL
2000-08-08 06:42:00 PDT,-5.07708,+0,+0,+9.2864,NULL
2000-08-08 06:43:00 PDT,-5.17549,+0,+0,+9.2864,NULL
2000-08-08 06:44:00 PDT,-5.27346,+0,+0,+8.96639,NULL
2000-08-08 06:45:00 PDT,-5.37096,+0,+0,+8.96639,NULL
2000-08-08 06:46:00 PDT,-2.58404,+0,+2400,+8.96639,NULL
2000-08-08 06:47:00 PDT,-5.56252,+0,+0,+8.96639,NULL
2000-08-08 06:48:00 PDT,-5.65854,+0,+0,+8.64704,NULL
2000-08-08 06:49:00 PDT,-5.75403,+0,+0,+8.64704,NULL
2000-08-08 06:50:00 PDT,-1.52945,+0,+0,+12.2671,NULL
2000-08-08 06:51:00 PDT,-2.17152,+0,+2400,+11.9479,NULL
2000-08-08 06:52:00 PDT,-6.03157,+0,+0,+8.32787,NULL
2000-08-08 06:53:00 PDT,+0,+0,+0,+0,NULL
2000-08-08 06:54:00 PDT,-5.33906,+0,+0,+3.61904,NULL
2000-08-08 06:55:00 PDT,-4.62842,+0,+0,+3.61904,NULL
2000-08-08 06:56:00 PDT,-1.8678,+0,+2400,+3.61904,NULL
2000-08-08 06:57:00 PDT,-3.53544,+0,+0,+3.61904,NULL
2000-08-08 06:58:00 PDT,-3.11257,+0,+0,+3.61904,NULL
2000-08-08 06:59:00 PDT,-2.7504,+0,+0,+3.61904,NULL
2000-08-08 07:00:00 PDT,-2.43693,+0,+0,+3.61904,NULL
2000-08-08 07:01:00 PDT,-0.931326,+0,+2400,+3.61904,NULL
2000-08-08 07:02:00 PDT,-1.91873,+0,+0,+3.61904,NULL
2000-08-08 07:03:00 PDT,-1.7044,+0,+0,+3.61904,NULL
2000-08-08 07:04:00 PDT,-1.5132,+0,+0,+3.61904,NULL
2000-08-08 07:05:00 PDT,-1.34072,+0,+0,+3.61904,NULL
2000-08-08 07:06:00 PDT,-0.441748,+0,+2400,+3.61904,NULL
2000-08-08 07:07:00 PDT,-1.03788,+0,+0,+3.61904,NULL
2000-08-08 07:08:00 PDT,-0.902933,+0,+0,+3.61904,NULL
2000-08-08 07:09:00 PDT,-0.776195,+0,+0,+3.61904,NULL
2000-08-08 07:10:00 PDT,-0.656198,+0,+0,+3.61904,NULL
2000-08-08 07:11:00 PDT,-0.120931,+0,+2400,+3.61904,NULL
2000-08-08 07:12:00 PDT,-0.431641,+0,+0,+3.61904,NULL
2000-08-08 07:13:00 PDT,-0.325654,+0,+0,+3.61904,NULL
2000-08-08 07:14:00 PDT,-0.222892,+0,+0,+3.61904,NULL
2000-08-08 07:15:00 PDT,-0.122854,+0,+0,+3.61904,NULL
2000-08-08 07:16:00 PDT,+0.137381,+0,+2400,+3.61904,NULL
2000-08-08 07:17:00 PDT,+0.0706967,+0,+0,+3.61904,NULL
2000-08-08 07:18:00 PDT,+0.161721,+0,+0,+3.61904,NULL
2000-08-08 07:19:00 PDT,+0.221797,+0,+0,+3.61904,NULL
2000-08-08 07:20:00 PDT,+0.280582,+0,+0,+3.61904,NULL
2000-08-08 07:21:00 PDT,+0.3,+3.61904,+2400,+3.61904,MARGINAL_SELLER
2000-08-08 07:22:00 PDT,+0.394962,+0,+0,+3.61904,NULL
2000-08-08 07:23:00 PDT,+0.450858,+0,+0,+3.61904,NULL
2000-08-08 07:24:00 PDT,+0.506026,+0,+0,+3.61904,NULL
2000-08-08 07:25:00 PDT,+0.560549,+0,+0,+3.61904,NULL
2000-08-08 07:26:00 PDT,+0.3,+3.61904,+2400,+3.61904,MARGINAL_SELLER
2000-08-08 07:27:00 PDT,+0.667711,+0,+0,+3.61904,NULL
2000-08-08 07:28:00 PDT,+0.720675,+0,+0,+3.61904,NULL
2000-08-08 07:29:00 PDT,+0.773213,+0,+0,+3.61904,NULL
2000-08-08 07:30:00 PDT,+0.825362,+0,+0,+3.61904,NULL
2000-08-08 07:31:00 PDT,+0.3,+3.61904,+2400,+3.61904,MARGINAL_SELLER
2000-08-08 07:32:00 PDT,+0.928208,+0,+0,+3.61904,NULL
2000-08-08 07:33:00 PDT,+0.979359,+0,+0,+3.61904,NULL
2000-08-08 07:34:00 PDT,+1.03023,+0,+0,+3.61904,NULL
2000-08-08 07:35:00 PDT,+1.08083,+0,+0,+3.61904,NULL
2000-08-08 07:36:00 PDT,+0.3,+3.61904,+2400,+3.61904,MARGINAL_SELLER
2000-08-08 07:37:00 PDT,+1.18073,+0,+0,+3.61904,NULL
2000-08-08 07:38:00 PDT,+1.23064,+0,+0,+3.61904,NULL
2000-08-08 07:39:00 PDT,+1.28036,+0,+0,+3.61904,NULL
2000-08-08 07:40:00 PDT,+1.32989,+0,+0,+3.61904,NULL
2000-08-08 07:41:00 PDT,+0.3,+3.61904,+2400,+3.61904,MARGINAL_SELLER
2000-08-08 07:42:00 PDT,+1.42772,+0,+0,+3.61904,NULL
2000-08-08 07:43:00 PDT,+1.47679,+0,+0,+3.61904,NULL
2000-08-08 07:44:00 PDT,+1.52573,+0,+0,+3.61904,NULL
2000-08-08 07:45:00 PDT,+1.57456,+0,+0,+3.61904,NULL
2000-08-08 07:46:00 PDT,+0.3,+3.61904,+2400,+3.61904,MARGINAL_SELLER
2000-08-08 07:47:00 PDT,+1.67101,+0,+0,+3.61904,NULL
2000-08-08 07:48:00 PDT,+1.71957,+0,+0,+3.61904,NULL
2000-08-08 07:49:00 PDT,+1.76807,+0,+0,+3.61904,NULL
2000-08-08 07:50:00 PDT,+1.81651,+0,+0,+3.61904,NULL
2000-08-08 07:51:00 PDT,+0.3,+3.61904,+2400,+3.61904,MARGINAL_SELLER
2000-08-08 07:52:00 PDT,+1.91222,+0,+0,+3.61904,NULL
2000-08-08 07:53:00 PDT,+1.96058,+0,+0,+3.61904,NULL
2000-08-08 07:54:00 PDT,+2.00895,+0,+0,+3.61904,NULL
2000-08-08 07:55:00 PDT,+2.05732,+0,+0,+3.61904,NULL
2000-08-08 07:56:00 PDT,+0.3,+3.61904,+2400,+3.61904,MARGINAL_SELLER
2000-08-08 07:57:00 PDT,+2.1529,+0,+0,+3.61904,NULL
2000-08-08 07:58:00 PDT,+2.20138,+0,+0,+3.61904,NULL
2000-08-08 07:59:00 PDT,+2.24992,+0,+0,+3.61904,NULL
2000-08-08 08:00:00 PDT,+2.29852,+0,+0,+3.61904,NULL
2000-08-08 08:01:00 PDT,+0.3,+3.61904,+2400,+3.61904,MARGINAL_SELLER
2000-08-08 08:02:00 PDT,+2.39458,+0,+0,+3.61904,NULL
2000-08-08 08:03:00 PDT,+2.44277,+0,+0,+3.61904,NULL
2000-08-08 08:04:00 PDT,+2.4905,+0,+0,+3.61904,NULL
2000-08-08 08:05:00 PDT,+2.53792,+0,+0,+3.61904,NULL
2000-08-08 08:06:00 PDT,+0.3,+3.61904,+2400,+3.61904,MARGINAL_SELLER
2000-08-08 08:07:00 PDT,+2.63057,+0,+0,+3.61904,NULL
2000-08-08 08:08:00 PDT,+2.67754,+0,+0,+3.61904,NULL
2000-08-08 08:09:00 PDT,+2.72452,+0,+0,+3.61904,NULL
2000-08-08 08:10:00 PDT,+2.77153,+0,+0,+3.61904,NULL
2000-08-08 08:11:00 PDT,+0.3,+3.61904,+2400,+3.61904,MARGINAL_SELLER
2000-08-08 08:12:00 PDT,+2.86412,+0,+0,+3.4873,NULL
2000-08-08 08:13:00 PDT,+0.963482,+0,+0,+3.4873,NULL
2000-08-08 08:14:00 PDT,-1.17219,+0,+0,+3.48363,NULL
2000-08-08 08:15:00 PDT,-3.41195,+0,+0,+3.48123,NULL
2000-08-08 08:16:00 PDT,+0.3,+36.0273,+2400,+39.5072,MARGINAL_SELLER
2000-08-08 08:17:00 PDT,-0.780157,+0,+0,+36.0273,NULL
2000-08-08 08:18:00 PDT,-2.9538,+0,+0,+39.4734,NULL
2000-08-08 08:19:00 PDT,-3.68154,+0,+0,+27.3578,NULL
2000-08-08 08:20:00 PDT,+0.581657,+0,+0,+21.5819,NULL
2000-08-08 08:21:00 PDT,-0.607324,+0,+2400,+21.5819,NULL
2000-08-08 08:22:00 PDT,-0.717279,+0,+0,+33.6762,NULL
2000-08-08 08:23:00 PDT,-0.0613861,+0,+0,+42.0842,NULL
2000-08-08 08:24:00 PDT,+0.360885,+0,+0,+57.5389,NULL
2000-08-08 08:25:00 PDT,+0.632873,+0,+0,+57.5389,NULL
2000-08-08 08:26:00 PDT,+0.3,+3.47855,+2400,+57.5389,MARGINAL_SELLER
2000-08-08 08:27:00 PDT,+1.05567,+0,+0,+57.5389,NULL
2000-08-08 08:28:00 PDT,+1.22253,+0,+0,+57.5389,NULL
2000-08-08 08:29:00 PDT,+1.36748,+0,+0,+57.5389,NULL
2000-08-08 08:30:00 PDT,+1.49498,+0,+0,+57.5389,NULL
2000-08-08 08:31:00 PDT,+0.3,+3.47855,+2400,+57.5389,MARGINAL_SELLER
2000-08-08 08:32:00 PDT,+1.7104,+0,+0,+57.5389,NULL
2000-08-08 08:33:00 PDT,+1.80441,+0,+0,+57.5389,NULL
2000-08-08 08:34:00 PDT,+1.8916,+0,+0,+57.5389,NULL
2000-08-08 08:35:00 PDT,+1.97347,+0,+0,+57.5389,NULL
2000-08-08 08:36:00 PDT,+0.3,+3.47855,+2400,+57.5389,MARGINAL_SELLER
2000-08-08 08:37:00 PDT,+2.12456,+0,+0,+57.5389,NULL
2000-08-08 08:38:00 PDT,+2.19673,+0,+0,+57.5389,NULL
2000-08-08 08:39:00 PDT,+2.26711,+0,+0,+57.5389,NULL
2000-08-08 08:40:00 PDT,+2.33622,+0,+0,+57.5389,NULL
2000-08-08 08:41:00 PDT,+0.3,+30.197,+2400,+57.5389,MARGINAL_SELLER
2000-08-08 08:42:00 PDT,+2.47068,+0,+0,+57.5389,NULL
2000-08-08 08:43:00 PDT,+2.53809,+0,+0,+57.5389,NULL
2000-08-08 08:44:00 PDT,+2.60544,+0,+0,+57.5389,NULL
2000-08-08 08:45:00 PDT,+2.6729,+0,+0,+57.5389,NULL
2000-08-08 08:46:00 PDT,+0.3,+51.1433,+2400,+57.5389,MARGINAL_SELLER
2000-08-08 08:47:00 PDT,+2.80701,+0,+0,+57.5443,NULL
2000-08-08 08:48:00 PDT,+1.02896,+0,+0,+57.5443,NULL
2000-08-08 08:49:00 PDT,+1.08963,+0,+0,+57.5444,NULL
2000-08-08 08:50:00 PDT,+1.15042,+0,+0,+57.5443,NULL
2000-08-08 08:51:00 PDT,+0.3,+54.0603,+2400,+57.5443,MARGINAL_SELLER
2000-08-08 08:52:00 PDT,+1.27227,+0,+0,+57.5443,NULL
2000-08-08 08:53:00 PDT,+1.33417,+0,+0,+57.5443,NULL
2000-08-08 08:54:00 PDT,+1.39661,+0,+0,+57.5443,NULL
2000-08-08 08:55:00 PDT,+1.45969,+0,+0,+57.5443,NULL
2000-08-08 08:56:00 PDT,+0.3,+57.5443,+2400,+57.5443,MARGINAL_SELLER
2000-08-08 08:57:00 PDT,+1.58707,+0,+0,+57.5443,NULL
2000-08-08 08:58:00 PDT,+1.77425,+0,+0,+57.5443,NULL
2000-08-08 08:59:00 PDT,+1.97963,+0,+0,+57.5443,NULL
2000-08-08 09:00:00 PDT,+2.16069,+0,+0,+57.5443,NULL
2000-08-08 09:01:00 PDT,+0.3,+57.5443,+2400,+57.5443,MARGINAL_SELLER
2000-08-08 09:02:00 PDT,+2.46762,+0,+0,+57.5443,NULL
2000-08-08 09:03:00 PDT,+2.60666,+0,+0,+57.5443,NULL
2000-08-08 09:04:00 PDT,+2.74,+0,+0,+57.5443,NULL
2000-08-08 09:05:00 PDT,+2.86911,+0,+0,+57.5443,NULL
2000-08-08 09:06:00 PDT,+0.3,+57.5443,+2400,+57.5443,MARGINAL_SELLER
2000-08-08 09:07:00 PDT,+3.11717,+0,+0,+60.0845,NULL
2000-08-08 09:08:00 PDT,+2.42137,+0,+0,+60.0845,NULL
2000-08-08 09:09:00 PDT,+2.51507,+0,+0,+60.0946,NULL
2000-08-08 09:10:00 PDT,+2.61103,+0,+0,+60.0946,NULL
2000-08-08 09:11:00 PDT,+0.3,+57.6189,+2400,+60.0946,MARGINAL_SELLER
2000-08-08 09:12:00 PDT,+3.09904,+0,+0,+86.4718,NULL
2000-08-08 09:13:00 PDT,+2.87868,+0,+0,+86.4718,NULL
2000-08-08 09:14:00 PDT,+2.98494,+0,+0,+86.5126,NULL
2000-08-08 09:15:00 PDT,+3.09287,+0,+0,+86.5126,NULL
2000-08-08 09:16:00 PDT,+0.3,+86.5126,+2400,+86.5126,MARGINAL_SELLER
2000-08-08 09:17:00 PDT,+3.31138,+0,+0,+160.913,NULL
2000-08-08 09:18:00 PDT,+2.83894,+0,+0,+160.913,NULL
2000-08-08 09:19:00 PDT,+2.95958,+0,+0,+160.968,NULL
2000-08-08 09:20:00 PDT,+3.1518,+0,+0,+161.025,NULL
2000-08-08 09:21:00 PDT,+0.3,+125.081,+2400,+161.025,MARGINAL_SELLER
2000-08-08 09:22:00 PDT,+3.50047,+0,+0,+230.158,NULL
2000-08-08 09:23:00 PDT,+2.93707,+0,+0,+230.158,NULL
2000-08-08 09:24:00 PDT,+3.1131,+0,+0,+230.19,NULL
2000-08-08 09:25:00 PDT,+3.27778,+0,+0,+230.218,NULL
2000-08-08 09:26:00 PDT,+0.3,+215.417,+2400,+230.218,MARGINAL_SELLER
2000-08-08 09:27:00 PDT,+3.58325,+0,+0,+322.239,NULL
2000-08-08 09:28:00 PDT,+2.97651,+0,+0,+322.239,NULL
2000-08-08 09:29:00 PDT,+3.21932,+0,+0,+322.212,NULL
2000-08-08 09:30:00 PDT,+3.44077,+0,+0,+322.273,NULL
2000-08-08 09:31:00 PDT,+0.3,+299.804,+2400,+322.273,MARGINAL_SELLER
2000-08-08 09:32:00 PDT,+3.83348,+0,+0,+436.279,NULL
2000-08-08 09:33:00 PDT,+3.04466,+0,+0,+436.279,NULL
2000-08-08 09:34:00 PDT,+3.28582,+0,+0,+436.083,NULL
2000-08-08 09:35:00 PDT,+3.6198,+0,+0,+436.171,NULL
2000-08-08 09:36:00 PDT,+0.3,+432.101,+2400,+436.171,MARGINAL_SELLER
2000-08-08 09:37:00 PDT,+4.20534,+0,+0,+643.541,NULL
2000-08-08 09:38:00 PDT,+3.01749,+0,+0,+643.541,NULL
2000-08-08 09:39:00 PDT,+3.24406,+0,+0,+642.827,NULL
2000-08-08 09:40:00 PDT,+3.4897,+0,+0,+642.937,NULL
2000-08-08 09:41:00 PDT,+0.3,+635.006,+2400,+642.937,MARGINAL_SELLER
2000-08-08 09:42:00 PDT,+4.12394,+0,+0,+823.916,NULL
2000-08-08 09:43:00 PDT,+2.9195,+0,+0,+823.916,NULL
2000-08-08 09:44:00 PDT,+3.26241,+0,+0,+822.845,NULL
2000-08-08 09:45:00 PDT,+3.63781,+0,+0,+823.027,NULL
2000-08-08 09:46:00 PDT,+0.3,+762.865,+2400,+823.027,MARGINAL_SELLER
2000-08-08 09:47:00 PDT,+4.25859,+0,+0,+1023.67,NULL
2000-08-08 09:48:00 PDT,+3.26294,+0,+0,+1023.67,NULL
2000-08-08 09:49:00 PDT,+3.72024,+0,+0,+1021.39,NULL
2000-08-08 09:50:00 PDT,+4.11521,+0,+0,+1021.53,NULL
2000-08-08 09:51:00 PDT,+0.3,+1021.53,+2400,+1021.53,MARGINAL_SELLER
2000-08-08 09:52:00 PDT,+4.76543,+0,+0,+1117.5,NULL
2000-08-08 09:53:00 PDT,+3.068,+0,+0,+1117.5,NULL
2000-08-08 09:54:00 PDT,+3.45595,+0,+0,+1115.83,NULL
2000-08-08 09:55:00 PDT,+3.81128,+0,+0,+1115.99,NULL
2000-08-08 09:56:00 PDT,+0.3,+1106.19,+2400,+1115.99,MARGINAL_SELLER
2000-08-08 09:57:00 PDT,+4.57816,+0,+0,+1200.66,NULL
2000-08-08 09:58:00 PDT,+3.00672,+0,+0,+1200.66,NULL
2000-08-08 09:59:00 PDT,+3.38995,+0,+0,+1197.36,NULL
2000-08-08 10:00:00 PDT,+3.76963,+0,+0,+1197.68,NULL
2000-08-08 10:01:00 PDT,+0.3,+1157.28,+2400,+1197.68,MARGINAL_SELLER
2000-08-08 10:02:00 PDT,+4.6422,+0,+0,+1334.67,NULL
2000-08-08 10:03:00 PDT,+3.07807,+0,+0,+1334.67,NULL
2000-08-08 10:04:00 PDT,+3.662,+0,+0,+1331.38,NULL
2000-08-08 10:05:00 PDT,+4.15766,+0,+0,+1331.18,NULL
2000-08-08 10:06:00 PDT,+0.3,+1314.38,+2400,+1331.18,MARGINAL_SELLER
2000-08-08 10:07:00 PDT,+4.94754,+0,+0,+1488.12,NULL
2000-08-08 10:08:00 PDT,+3.32445,+0,+0,+1488.12,NULL
2000-08-08 10:09:00 PDT,+3.4509,+0,+0,+1482.33,NULL
2000-08-08 10:10:00 PDT,+3.88965,+0,+0,+1482.14,NULL
2000-08-08 10:11:00 PDT,+0.3,+1478.37,+2400,+1482.16,MARGINAL_SELLER
2000-08-08 10:12:00 PDT,+4.68735,+0,+0,+1748.44,NULL
2000-08-08 10:13:00 PDT,+3.34941,+0,+0,+1748.44,NULL
2000-08-08 10:14:00 PDT,+3.91822,+0,+0,+1742.72,NULL
2000-08-08 10:15:00 PDT,+4.40096,+0,+0,+1742.61,NULL
2000-08-08 10:16:00 PDT,+0.3,+1737.74,+2400,+1742.61,MARGINAL_SELLER
2000-08-08 10:17:00 PDT,+5.16987,+0,+0,+1986.45,NULL
2000-08-08 10:18:00 PDT,+3.54197,+0,+0,+1986.45,NULL
2000-08-08 10:19:00 PDT,+3.65753,+0,+0,+1977.32,NULL
2000-08-08 10:20:00 PDT,+4.08936,+0,+0,+1977.18,NULL
2000-08-08 10:21:00 PDT,+0.3,+1977.18,+2400,+1977.18,MARGINAL_SELLER
2000-08-08 10:22:00 PDT,+4.7821,+0,+0,+2248.93,NULL
2000-08-08 10:23:00 PDT,+3.35246,+0,+0,+2248.93,NULL
2000-08-08 10:24:00 PDT,+3.70958,+0,+0,+2240.61,NULL
2000-08-08 10:25:00 PDT,+4.08363,+0,+0,+2240.5,NULL
2000-08-08 10:26:00 PDT,+0.3,+2236.63,+2400,+2240.53,MARGINAL_SELLER
2000-08-08 10:27:00 PDT,+4.67967,+0,+0,+2411.95,NULL
2000-08-08 10:28:00 PDT,+3.35047,+0,+0,+2411.95,NULL
2000-08-08 10:29:00 PDT,+3.82779,+0,+0,+2401.11,NULL
2000-08-08 10:30:00 PDT,+4.25352,+0,+0,+2401,NULL
2000-08-08 10:31:00 PDT,+0.3,+2395.84,+2400,+2401,MARGINAL_SELLER
2000-08-08 10:32:00 PDT,+4.94042,+0,+0,+2497.41,NULL
2000-08-08 10:33:00 PDT,+3.50934,+0,+0,+2497.41,NULL
2000-08-08 10:34:00 PDT,+3.60292,+0,+0,+2488.21,NULL
2000-08-08 10:35:00 PDT,+4.01962,+0,+0,+2488.15,NULL
2000-08-08 10:36:00 PDT,+0.805729,+2400,+2400,+2488.3,MARGINAL_BUYER
2000-08-08 10:37:00 PDT,+4.68893,+0,+0,+2495.82,NULL
2000-08-08 10:38:00 PDT,+3.63723,+0,+0,+2495.82,NULL
2000-08-08 10:39:00 PDT,+4.11069,+0,+0,+2488.17,NULL
2000-08-08 10:40:00 PDT,+4.51645,+0,+0,+2488.15,NULL
2000-08-08 10:41:00 PDT,+1.0157,+2400,+2400,+2488.15,MARGINAL_BUYER
2000-08-08 10:42:00 PDT,+5.17338,+0,+0,+2499.15,NULL
2000-08-08 10:43:00 PDT,+3.76116,+0,+0,+2499.15,NULL
2000-08-08 10:44:00 PDT,+3.99754,+0,+0,+2493.75,NULL
2000-08-08 10:45:00 PDT,+4.31633,+0,+0,+2493.76,NULL
2000-08-08 10:46:00 PDT,+1.19163,+2400,+2400,+2493.76,MARGINAL_BUYER
2000-08-08 10:47:00 PDT,+4.98935,+0,+0,+2530.97,NULL
2000-08-08 10:48:00 PDT,+4.03306,+0,+0,+2530.97,NULL
2000-08-08 10:49:00 PDT,+4.4599,+0,+0,+2519.36,NULL
2000-08-08 10:50:00 PDT,+4.82266,+0,+0,+2519.4,NULL
2000-08-08 10:51:00 PDT,+1.37364,+2400,+2400,+2519.4,MARGINAL_BUYER
2000-08-08 10:52:00 PDT,+5.40667,+0,+0,+2551.94,NULL
2000-08-08 10:53:00 PDT,+4.12875,+0,+0,+2551.94,NULL
2000-08-08 10:54:00 PDT,+4.53149,+0,+0,+2544.67,NULL
2000-08-08 10:55:00 PDT,+4.90642,+0,+0,+2544.73,NULL
2000-08-08 10:56:00 PDT,+1.60007,+2400,+2400,+2544.73,MARGINAL_BUYER
2000-08-08 10:57:00 PDT,+5.51301,+0,+0,+2558.31,NULL
2000-08-08 10:58:00 PDT,+4.36611,+0,+0,+2558.31,NULL
2000-08-08 10:59:00 PDT,+4.61052,+0,+0,+2552.17,NULL
2000-08-08 11:00:00 PDT,+4.82999,+0,+0,+2552.24,NULL
2000-08-08 11:01:00 PDT,+1.80676,+2400,+2400,+2552.24,MARGINAL_BUYER
2000-08-08 11:02:00 PDT,+5.32006,+0,+0,+2582.88,NULL
2000-08-08 11:03:00 PDT,+4.54985,+0,+0,+2582.88,NULL
2000-08-08 11:04:00 PDT,+4.98623,+0,+0,+2575.61,NULL
2000-08-08 11:05:00 PDT,+5.36784,+0,+0,+2575.82,NULL
2000-08-08 11:06:00 PDT,+2.10933,+2400,+2400,+2575.82,MARGINAL_BUYER
2000-08-08 11:07:00 PDT,+5.99586,+0,+0,+2596.98,NULL
2000-08-08 11:08:00 PDT,+4.8797,+0,+0,+2596.98,NULL
2000-08-08 11:09:00 PDT,+5.1395,+0,+0,+2590.85,NULL
2000-08-08 11:10:00 PDT,+5.45016,+0,+0,+2591.06,NULL
2000-08-08 11:11:00 PDT,+2.42857,+2400,+2400,+2591.06,MARGINAL_BUYER
2000-08-08 11:12:00 PDT,+6.07866,+0,+0,+2607.95,NULL
2000-08-08 11:13:00 PDT,+5.21683,+0,+0,+2607.95,NULL
2000-08-08 11:14:00 PDT,+5.58477,+0,+0,+2602.2,NULL
2000-08-08 11:15:00 PDT,+5.97909,+0,+0,+2602.36,NULL
2000-08-08 11:16:00 PDT,+2.90649,+2400,+2400,+2602.36,MARGINAL_BUYER
2000-08-08 11:17:00 PDT,+6.62927,+0,+0,+2623.97,NULL
2000-08-08 11:18:00 PDT,+5.69431,+0,+0,+2623.97,NULL
2000-08-08 11:19:00 PDT,+5.97213,+0,+0,+2619.21,NULL
2000-08-08 11:20:00 PDT,+6.2248,+0,+0,+2619.28,NULL
2000-08-08 11:21:00 PDT,+3.487,+2400,+2400,+2619.28,MARGINAL_BUYER
2000-08-08 11:22:00 PDT,+9999,+0,+0,+2631.99,NULL
2000-08-08 11:23:00 PDT,+13.1567,+0,+0,+2631.99,NULL
2000-08-08 11:24:00 PDT,+13.3896,+0,+0,+2629.42,NULL
2000-08-08 11:25:00 PDT,+13.6252,+0,+0,+2629.46,NULL
2000-08-08 11:26:00 PDT,+11.1086,+2400,+2400,+2629.46,MARGINAL_BUYER
2000-08-08 11:27:00 PDT,+9999,+0,+0,+2636.97,NULL
2000-08-08 11:28:00 PDT,+9999,+0,+0,+2636.97,NULL
2000-08-08 11:29:00 PDT,+9999,+0,+0,+2636.01,NULL
2000-08-08 11:30:00 PDT,+9999,+0,+0,+2636.01,NULL
2000-08-08 11:31:00 PDT,+39.7459,+2400,+2400,+2636.01,MARGINAL_BUYER
2000-08-08 11:32:00 PDT,+9999,+0,+0,+2636.44,NULL
2000-08-08 11:33:00 PDT,+9999,+0,+0,+2636.44,NULL
2000-08-08 11:34:00 PDT,+9999,+0,+0,+2636.45,NULL
2000-08-08 11:35:00 PDT,+9999,+0,+0,+2636.46,NULL
2000-08-08 11:36:00 PDT,+69.2817,+2400,+2400,+2636.46,MARGINAL_BUYER
2000-08-08 11:37:00 PDT,+9999,+0,+0,+2636.46,NULL
2000-08-08 11:38:00 PDT,+9999,+0,+0,+2636.46,NULL
2000-08-08 11:39:00 PDT,+9999,+0,+0,+2636.46,NULL
2000-08-08 11:40:00 PDT,+9999,+0,+0,+2636.46,NULL
2000-08-08 11:41:00 PDT,+9999,+2400,+2400,+2636.52,FAILURE
2000-08-08 11:42:00 PDT,+9999,+0,+0,+2636.52,NULL
2000-08-08 11:43:00 PDT,+9999,+0,+0,+2636.55,NULL
2000-08-08 11:44:00 PDT,+9999,+0,+0,+2636.66,NULL
2000-08-08 11:45:00 PDT,+9999,+0,+0,+2638.35,NULL
2000-08-08 11:46:00 PDT,+9999,+2400,+2400,+2643.44,FAILURE
2000-08-08 11:47:00 PDT,+9999,+0,+0,+2649.1,NULL
2000-08-08 11:48:00 PDT,+9999,+0,+0,+2656.67,NULL
2000-08-08 11:49:00 PDT,+9999,+0,+0,+2664.4,NULL
